Player ID,Team Name
5776,MIN
5777,RAM
5778,STL
5779,MIN
5780,NOR
5781,NYG
5782,PHI
5783,DAL
5784,PIT
5785,CLE
5786,BAL
5787,WAS
5788,WAS
5789,SFO
5790,ATL
5791,PIT
5792,DAL
5793,GNB
5794,BAL
5795,NOR
5796,STL
5797,RAM
5798,DET
5799,DET
5800,NYG
5801,SFO
5802,STL
5803,SFO
5804,SFO
5805,GNB
5806,GNB
5807,PIT
5808,STL
5809,NOR
5810,NYG
5811,BAL
5812,DAL
5813,DAL
5814,WAS
5815,MIN
5816,STL
5817,WAS
5818,RAM
5819,SFO
5820,DAL
5821,PHI
5822,BAL
5823,DET
5824,CLE
5825,DAL
5826,STL
5827,WAS
5828,DET
5829,PHI
5830,CHI
5831,STL
5832,NYG
5833,RAM
5834,CHI
5835,GNB
5836,PIT
5837,NYG
5838,SFO
5839,MIN
5840,ATL
5841,BAL
5842,BAL
5843,NYG
5844,RAM
5845,DET
5846,GNB
5847,GNB
5848,RAM
5849,CHI
5850,BAL
5851,ATL
5852,GNB
5853,NYG
5854,PHI
5855,MIN
5856,NOR
5857,RAM
5858,RAM
5859,NYG
5860,RAM
5861,PIT
5862,PHI
5863,SFO
5864,CLE
5865,DET
5866,ATL
5867,BAL
5868,GNB
5869,ATL
5870,DAL
5871,CHI
5872,CHI
5873,PHI
5874,CLE
5875,PHI
5876,NOR
5877,BAL
5878,GNB
5879,NOR
5880,PIT
5881,WAS
5882,NYG
5883,NYG
5884,CLE
5885,DAL
5886,ATL
5887,RAM
5888,CHI
5889,GNB
5890,STL
5891,CHI
5892,NOR
5893,CHI
5894,CHI
5895,SFO
5896,SFO
5897,SFO
5898,WAS
5899,CLE
5900,NOR
5901,SFO
5902,NYG
5903,BAL
5904,NOR
5905,STL
5906,WAS
5907,MIN
5908,NOR
5909,ATL
5910,PIT
5911,BAL
5912,ATL
5913,RAM
5914,STL
5915,CLE
5916,DAL
5917,MIN
5918,WAS
5919,CLE
5920,ATL
5921,PIT
5922,BAL
5923,SFO
5924,DAL
5925,DAL
5926,ATL
5927,MIN
5928,WAS
5929,CHI
5930,DET
5931,PHI
5932,STL
5933,CLE
5934,PHI
5935,PIT
5936,MIN
5937,PIT
5938,CLE
5939,SFO
5940,DAL
5941,BAL
5942,DET
5943,CLE
5944,DAL
5945,DET
5946,BAL
5947,2TM
5948,ATL
5949,DET
5950,PIT
5951,DAL
5952,WAS
5953,RAM
5954,GNB
5955,RAM
5956,BAL
5957,DET
5958,CHI
5959,DAL
5960,ATL
5961,MIN
5962,NOR
5963,NOR
5964,DAL
5965,GNB
5966,PHI
5967,MIN
5968,RAM
5969,DAL
5970,PIT
5971,MIN
5972,DAL
5973,RAM
5974,DET
5975,NOR
5976,WAS
5977,CLE
5978,PHI
5979,ATL
5980,BAL
5981,DAL
5982,BAL
5983,STL
5984,CLE
5985,NYG
5986,NYG
5987,PIT
5988,STL
5989,CLE
5990,CLE
5991,SFO
5992,WAS
5993,PHI
5994,PIT
5995,WAS
5996,MIN
5997,GNB
5998,CHI
5999,PHI
6000,DAL
6001,NOR
6002,MIN
6003,CHI
6004,WAS
6005,NOR
6006,PIT
6007,GNB
6008,CLE
6009,RAM
6010,STL
6011,GNB
6012,GNB
6013,ATL
6014,NYG
6015,STL
6016,RAM
6017,SFO
6018,SFO
6019,MIN
6020,ATL
6021,2TM
6022,ATL
6023,RAM
6024,MIN
6025,NYG
6026,DET
6027,DAL
6028,RAM
6029,CHI
6030,NOR
6031,WAS
6032,GNB
6033,DET
6034,CHI
6035,DAL
6036,ATL
6037,NOR
6038,DET
6039,SFO
6040,PHI
6041,SFO
6042,MIN
6043,BAL
6044,STL
6045,SFO
6046,DAL
6047,DET
6048,STL
6049,PIT
6050,PIT
6051,MIN
6052,PHI
6053,SFO
6054,BAL
6055,DAL
6056,NOR
6057,BAL
6058,CHI
6059,MIN
6060,BAL
6061,DET
6062,STL
6063,RAM
6064,NYG
6065,ATL
6066,SFO
6067,SFO
6068,DET
6069,GNB
6070,GNB
6071,NOR
6072,PHI
6073,CHI
6074,RAM
6075,GNB
6076,DAL
6077,CLE
6078,GNB
6079,STL
6080,BAL
6081,RAM
6082,MIN
6083,BAL
6084,RAM
6085,RAM
6086,BAL
6087,NOR
6088,DAL
6089,PHI
6090,SFO
6091,ATL
6092,GNB
6093,PIT
6094,CLE
6095,DET
6096,NOR
6097,PHI
6098,DAL
6099,CHI
6100,CHI
6101,NOR
6102,BAL
6103,WAS
6104,NYG
6105,NYG
6106,ATL
6107,MIN
6108,WAS
6109,WAS
6110,GNB
6111,BAL
6112,NOR
6113,PHI
6114,BAL
6115,WAS
6116,GNB
6117,WAS
6118,CHI
6119,ATL
6120,STL
6121,ATL
6122,CLE
6123,NYG
6124,WAS
6125,CLE
6126,RAM
6127,NYG
6128,MIN
6129,MIN
6130,SFO
6131,SFO
6132,DET
6133,STL
6134,ATL
6135,DAL
6136,WAS
6137,PIT
6138,NYG
6139,CLE
6140,DAL
6141,MIN
6142,PHI
6143,GNB
6144,NOR
6145,PHI
6146,MIN
6147,STL
6148,PHI
6149,PIT
6150,STL
6151,RAM
6152,ATL
6153,STL
6154,DAL
6155,CLE
6156,DET
6157,ATL
6158,NYG
6159,DET
6160,PIT
6161,STL
6162,SFO
6163,CHI
6164,DAL
6165,CHI
6166,CHI
6167,PHI
6168,MIN
6169,RAM
6170,KAN
6171,CIN
6172,NYG
6173,SFO
6174,DET
6175,STL
6176,MIA
6177,WAS
6178,BAL
6179,DAL
6180,CHI
6181,NYJ
6182,OAK
6183,DEN
6184,CHI
6185,STL
6186,HOU
6187,SDG
6188,NYG
6189,SFO
6190,CLE
6191,NOR
6192,SDG
6193,PHI
6194,DET
6195,DAL
6196,CLE
6197,OAK
6198,GNB
6199,SFO
6200,PIT
6201,BUF
6202,MIN
6203,WAS
6204,ATL
6205,BUF
6206,SDG
6207,CLE
6208,WAS
6209,OAK
6210,WAS
6211,OAK
6212,RAM
6213,BAL
6214,BAL
6215,ATL
6216,BOS
6217,CIN
6218,RAM
6219,DEN
6220,MIA
6221,STL
6222,MIA
6223,NYJ
6224,MIN
6225,DET
6226,BUF
6227,MIA
6228,PIT
6229,NOR
6230,GNB
6231,NYJ
6232,BOS
6233,DAL
6234,WAS
6235,KAN
6236,PHI
6237,RAM
6238,HOU
6239,NYG
6240,CIN
6241,DAL
6242,STL
6243,OAK
6244,DAL
6245,NYG
6246,MIA
6247,DET
6248,SDG
6249,DEN
6250,PHI
6251,CLE
6252,NYG
6253,BOS
6254,PHI
6255,DAL
6256,GNB
6257,KAN
6258,CIN
6259,DET
6260,BAL
6261,KAN
6262,NYJ
6263,BOS
6264,CHI
6265,PIT
6266,STL
6267,DET
6268,CHI
6269,MIN
6270,PIT
6271,PHI
6272,DET
6273,BAL
6274,NYJ
6275,SFO
6276,ATL
6277,WAS
6278,HOU
6279,PIT
6280,HOU
6281,DEN
6282,BAL
6283,CIN
6284,HOU
6285,MIN
6286,SDG
6287,PHI
6288,KAN
6289,SFO
6290,RAM
6291,ATL
6292,DEN
6293,STL
6294,OAK
6295,PIT
6296,NOR
6297,MIN
6298,NYJ
6299,CIN
6300,SFO
6301,MIN
6302,NOR
6303,ATL
6304,KAN
6305,CIN
6306,GNB
6307,CHI
6308,CIN
6309,GNB
6310,HOU
6311,DEN
6312,OAK
6313,NOR
6314,STL
6315,CHI
6316,2TM
6317,CLE
6318,BUF
6319,MIA
6320,MIN
6321,NYG
6322,BAL
6323,CLE
6324,BUF
6325,CLE
6326,NYJ
6327,BAL
6328,BAL
6329,ATL
6330,DEN
6331,GNB
6332,BUF
6333,MIA
6334,BAL
6335,DET
6336,NOR
6337,PIT
6338,PHI
6339,KAN
6340,SDG
6341,HOU
6342,DAL
6343,KAN
6344,STL
6345,PIT
6346,RAM
6347,ATL
6348,RAM
6349,NYG
6350,CIN
6351,CIN
6352,SFO
6353,BOS
6354,DEN
6355,DEN
6356,GNB
6357,SFO
6358,SFO
6359,PHI
6360,CIN
6361,BOS
6362,SFO
6363,RAM
6364,CLE
6365,KAN
6366,PHI
6367,RAM
6368,NOR
6369,CLE
6370,PIT
6371,CIN
6372,HOU
6373,KAN
6374,PIT
6375,MIN
6376,ATL
6377,BUF
6378,HOU
6379,BUF
6380,CHI
6381,ATL
6382,CIN
6383,RAM
6384,SDG
6385,PHI
6386,ATL
6387,NYG
6388,BAL
6389,DET
6390,BUF
6391,STL
6392,ATL
6393,RAM
6394,BAL
6395,GNB
6396,HOU
6397,BAL
6398,NYJ
6399,SDG
6400,DEN
6401,GNB
6402,DET
6403,GNB
6404,RAM
6405,BAL
6406,PHI
6407,PIT
6408,OAK
6409,SDG
6410,SFO
6411,WAS
6412,BOS
6413,GNB
6414,SFO
6415,DET
6416,STL
6417,MIN
6418,CLE
6419,MIN
6420,DEN
6421,RAM
6422,DEN
6423,ATL
6424,MIA
6425,ATL
6426,RAM
6427,NOR
6428,ATL
6429,MIN
6430,NYJ
6431,CLE
6432,MIA
6433,NOR
6434,CLE
6435,MIA
6436,CLE
6437,CIN
6438,MIA
6439,BAL
6440,CHI
6441,MIN
6442,STL
6443,DEN
6444,BUF
6445,BUF
6446,HOU
6447,BAL
6448,SFO
6449,NOR
6450,SDG
6451,PHI
6452,MIN
6453,HOU
6454,MIA
6455,WAS
6456,KAN
6457,DAL
6458,MIA
6459,CHI
6460,NYJ
6461,PIT
6462,GNB
6463,KAN
6464,NYJ
6465,SFO
6466,NYG
6467,NYJ
6468,DET
6469,DAL
6470,PHI
6471,DET
6472,2TM
6473,NYJ
6474,DET
6475,RAM
6476,MIN
6477,OAK
6478,PHI
6479,NYJ
6480,NYG
6481,CLE
6482,MIA
6483,SDG
6484,HOU
6485,SFO
6486,CLE
6487,CLE
6488,DEN
6489,MIA
6490,WAS
6491,KAN
6492,DET
6493,SFO
6494,BAL
6495,DEN
6496,MIN
6497,CIN
6498,RAM
6499,STL
6500,SDG
6501,OAK
6502,DAL
6503,CLE
6504,PIT
6505,DAL
6506,HOU
6507,NOR
6508,CLE
6509,ATL
6510,DAL
6511,MIA
6512,NWE
6513,CHI
6514,BAL
6515,DET
6516,CLE
6517,OAK
6518,KAN
6519,NWE
6520,PHI
6521,NYJ
6522,OAK
6523,MIA
6524,NYG
6525,DAL
6526,ATL
6527,BAL
6528,KAN
6529,GNB
6530,OAK
6531,SDG
6532,MIN
6533,HOU
6534,SDG
6535,SFO
6536,CIN
6537,BUF
6538,GNB
6539,NYJ
6540,WAS
6541,ATL
6542,NYJ
6543,SDG
6544,NOR
6545,OAK
6546,CIN
6547,DEN
6548,ATL
6549,BAL
6550,MIN
6551,RAM
6552,PIT
6553,NOR
6554,PIT
6555,BUF
6556,GNB
6557,NYG
6558,CHI
6559,PIT
6560,CHI
6561,GNB
6562,PHI
6563,HOU
6564,RAM
6565,SFO
6566,NWE
6567,NYJ
6568,NOR
6569,DET
6570,BUF
6571,PIT
6572,RAM
6573,RAM
6574,DET
6575,DET
6576,SFO
6577,PHI
6578,GNB
6579,DEN
6580,ATL
6581,CIN
6582,GNB
6583,STL
6584,RAM
6585,STL
6586,2TM
6587,NYG
6588,GNB
6589,WAS
6590,MIN
6591,RAM
6592,NOR
6593,GNB
6594,SDG
6595,BAL
6596,CLE
6597,STL
6598,WAS
6599,NYG
6600,MIA
6601,SFO
6602,CHI
6603,NWE
6604,PHI
6605,SFO
6606,CLE
6607,2TM
6608,STL
6609,ATL
6610,PHI
6611,MIA
6612,DET
6613,STL
6614,DET
6615,2TM
6616,KAN
6617,SDG
6618,HOU
6619,PIT
6620,DAL
6621,NYJ
6622,NWE
6623,NOR
6624,NYG
6625,CIN
6626,SFO
6627,KAN
6628,DAL
6629,BUF
6630,DET
6631,DAL
6632,MIN
6633,OAK
6634,OAK
6635,2TM
6636,MIA
6637,NOR
6638,RAM
6639,NWE
6640,DAL
6641,SDG
6642,WAS
6643,DEN
6644,KAN
6645,BUF
6646,BUF
6647,BAL
6648,WAS
6649,NYG
6650,DET
6651,NYJ
6652,BAL
6653,NYJ
6654,STL
6655,CLE
6656,MIA
6657,BUF
6658,NWE
6659,PHI
6660,KAN
6661,CIN
6662,BAL
6663,NOR
6664,CHI
6665,OAK
6666,DAL
6667,DAL
6668,CIN
6669,NYG
6670,ATL
6671,CHI
6672,OAK
6673,PHI
6674,2TM
6675,GNB
6676,DEN
6677,DAL
6678,SFO
6679,KAN
6680,RAM
6681,CIN
6682,NYG
6683,HOU
6684,OAK
6685,SDG
6686,PHI
6687,2TM
6688,SDG
6689,DET
6690,WAS
6691,CIN
6692,HOU
6693,DET
6694,KAN
6695,NYJ
6696,ATL
6697,SFO
6698,HOU
6699,GNB
6700,KAN
6701,PIT
6702,NYG
6703,CHI
6704,NWE
6705,PHI
6706,SDG
6707,HOU
6708,HOU
6709,NWE
6710,SFO
6711,RAM
6712,NYJ
6713,PHI
6714,OAK
6715,SDG
6716,DAL
6717,CIN
6718,NYG
6719,WAS
6720,GNB
6721,DET
6722,WAS
6723,SDG
6724,DEN
6725,NYG
6726,CLE
6727,NOR
6728,NYG
6729,SDG
6730,WAS
6731,PIT
6732,ATL
6733,NOR
6734,SFO
6735,NYG
6736,BAL
6737,NYG
6738,OAK
6739,PHI
6740,STL
6741,CLE
6742,RAM
6743,BUF
6744,MIA
6745,NYG
6746,CLE
6747,BUF
6748,BUF
6749,PHI
6750,NYJ
6751,MIN
6752,SDG
6753,DAL
6754,MIN
6755,PHI
6756,NWE
6757,ATL
6758,MIA
6759,RAM
6760,DEN
6761,WAS
6762,NYG
6763,DAL
6764,CIN
6765,RAM
6766,BAL
6767,SDG
6768,NWE
6769,WAS
6770,BUF
6771,CIN
6772,CHI
6773,2TM
6774,ATL
6775,HOU
6776,MIN
6777,CIN
6778,PIT
6779,3TM
6780,CHI
6781,OAK
6782,ATL
6783,STL
6784,DEN
6785,HOU
6786,OAK
6787,WAS
6788,PHI
6789,MIN
6790,GNB
6791,PIT
6792,STL
6793,GNB
6794,MIA
6795,KAN
6796,SFO
6797,KAN
6798,SFO
6799,DAL
6800,DEN
6801,MIN
6802,HOU
6803,PHI
6804,DET
6805,STL
6806,DAL
6807,RAM
6808,MIN
6809,PHI
6810,BUF
6811,NOR
6812,GNB
6813,HOU
6814,MIN
6815,BUF
6816,CLE
6817,CLE
6818,DET
6819,SDG
6820,ATL
6821,NYJ
6822,CHI
6823,CIN
6824,DAL
6825,GNB
6826,NYJ
6827,PIT
6828,MIA
6829,CIN
6830,RAM
6831,DAL
6832,DET
6833,MIN
6834,NYG
6835,DEN
6836,OAK
6837,SFO
6838,KAN
6839,CLE
6840,NYJ
6841,NYG
6842,WAS
6843,ATL
6844,DEN
6845,BUF
6846,BAL
6847,WAS
6848,MIA
6849,SFO
6850,PHI
6851,SDG
6852,PIT
6853,CHI
6854,STL
6855,NYJ
6856,DAL
6857,ATL
6858,OAK
6859,GNB
6860,DAL
6861,SFO
6862,DET
6863,HOU
6864,MIN
6865,OAK
6866,CHI
6867,CLE
6868,NYJ
6869,NOR
6870,OAK
6871,PIT
6872,CIN
6873,SDG
6874,SDG
6875,SDG
6876,MIN
6877,ATL
6878,WAS
6879,WAS
6880,STL
6881,RAM
6882,BUF
6883,MIA
6884,OAK
6885,RAM
6886,WAS
6887,BAL
6888,CIN
6889,MIA
6890,2TM
6891,NOR
6892,KAN
6893,BUF
6894,DET
6895,KAN
6896,DET
6897,ATL
6898,BUF
6899,NYG
6900,KAN
6901,NWE
6902,NYG
6903,BUF
6904,GNB
6905,CLE
6906,PIT
6907,BAL
6908,CLE
6909,DAL
6910,OAK
6911,NYG
6912,SFO
6913,SFO
6914,NOR
6915,NWE
6916,NWE
6917,MIA
6918,HOU
6919,PIT
6920,OAK
6921,PHI
6922,DET
6923,KAN
6924,ATL
6925,BAL
6926,DET
6927,STL
6928,RAM
6929,CHI
6930,NWE
6931,CIN
6932,NWE
6933,NOR
6934,DET
6935,NOR
6936,CHI
6937,KAN
6938,NYG
6939,WAS
6940,GNB
6941,MIA
6942,DEN
6943,DAL
6944,CIN
6945,BAL
6946,MIN
6947,CIN
6948,CHI
6949,STL
6950,2TM
6951,NWE
6952,SFO
6953,PIT
6954,DEN
6955,RAM
6956,RAM
6957,MIA
6958,SFO
6959,MIA
6960,KAN
6961,SDG
6962,DAL
6963,DEN
6964,NYJ
6965,NYJ
6966,ATL
6967,CLE
6968,WAS
6969,STL
6970,NOR
6971,PHI
6972,CIN
6973,DEN
6974,SDG
6975,GNB
6976,CHI
6977,STL
6978,MIN
6979,CLE
6980,2TM
6981,MIN
6982,MIN
6983,DEN
6984,NOR
6985,NYJ
6986,GNB
6987,BAL
6988,DAL
6989,NOR
6990,NYG
6991,HOU
6992,DEN
6993,MIN
6994,RAM
6995,NWE
6996,HOU
6997,DET
6998,CLE
6999,DEN
7000,STL
7001,GNB
7002,MIA
7003,NWE
7004,STL
7005,CIN
7006,NWE
7007,MIN
7008,MIN
7009,BUF
7010,2TM
7011,NOR
7012,SDG
7013,WAS
7014,RAM
7015,KAN
7016,MIA
7017,OAK
7018,DET
7019,WAS
7020,MIN
7021,SDG
7022,HOU
7023,KAN
7024,WAS
7025,PIT
7026,CLE
7027,SFO
7028,PIT
7029,NOR
7030,CHI
7031,MIN
7032,GNB
7033,BAL
7034,NWE
7035,CIN
7036,ATL
7037,CIN
7038,DET
7039,CIN
7040,BAL
7041,GNB
7042,GNB
7043,PIT
7044,PIT
7045,HOU
7046,DAL
7047,BAL
7048,DET
7049,NYJ
7050,NYG
7051,MIA
7052,RAM
7053,MIA
7054,GNB
7055,RAM
7056,BUF
7057,DEN
7058,MIA
7059,NYG
7060,SDG
7061,PIT
7062,WAS
7063,PHI
7064,STL
7065,OAK
7066,MIN
7067,DET
7068,BAL
7069,KAN
7070,RAM
7071,SFO
7072,NOR
7073,BUF
7074,PHI
7075,NYG
7076,RAM
7077,KAN
7078,RAM
7079,CHI
7080,PHI
7081,CHI
7082,BUF
7083,NYG
7084,RAM
7085,MIN
7086,BAL
7087,SDG
7088,DET
7089,PIT
7090,DEN
7091,OAK
7092,CLE
7093,MIA
7094,WAS
7095,PIT
7096,MIA
7097,BAL
7098,NOR
7099,DAL
7100,DAL
7101,ATL
7102,DEN
7103,DAL
7104,CHI
7105,BUF
7106,CIN
7107,NWE
7108,NYJ
7109,PHI
7110,DET
7111,SFO
7112,CLE
7113,CLE
7114,CHI
7115,CHI
7116,SFO
7117,CHI
7118,CLE
7119,NYJ
7120,KAN
7121,GNB
7122,OAK
7123,SDG
7124,SFO
7125,CIN
7126,NYG
7127,DEN
7128,OAK
7129,PHI
7130,2TM
7131,DAL
7132,PHI
7133,GNB
7134,NWE
7135,SFO
7136,BUF
7137,NOR
7138,ATL
7139,HOU
7140,BAL
7141,PIT
7142,GNB
7143,PHI
7144,SDG
7145,ATL
7146,ATL
7147,NOR
7148,DAL
7149,CIN
7150,CHI
7151,DET
7152,RAM
7153,PIT
7154,MIA
7155,ATL
7156,PHI
7157,DEN
7158,SFO
7159,WAS
7160,STL
7161,OAK
7162,DAL
7163,MIN
7164,CIN
7165,KAN
7166,CLE
7167,BUF
7168,WAS
7169,GNB
7170,STL
7171,NYJ
7172,RAM
7173,DEN
7174,NYG
7175,BUF
7176,BAL
7177,HOU
7178,ATL
7179,MIA
7180,NWE
7181,MIA
7182,PIT
7183,PHI
7184,CIN
7185,MIN
7186,NYG
7187,DEN
7188,DET
7189,CIN
7190,DAL
7191,NOR
7192,SFO
7193,SDG
7194,RAM
7195,ATL
7196,STL
7197,SDG
7198,CIN
7199,DEN
7200,WAS
7201,PHI
7202,DET
7203,NYJ
7204,NYJ
7205,MIN
7206,DAL
7207,OAK
7208,DAL
7209,CHI
7210,RAM
7211,MIA
7212,NWE
7213,CHI
7214,DAL
7215,CHI
7216,ATL
7217,SFO
7218,RAM
7219,CLE
7220,NWE
7221,CLE
7222,OAK
7223,BAL
7224,PHI
7225,DET
7226,CIN
7227,NYG
7228,DET
7229,HOU
7230,CHI
7231,HOU
7232,OAK
7233,BUF
7234,MIN
7235,PHI
7236,NYJ
7237,OAK
7238,BAL
7239,NOR
7240,DET
7241,HOU
7242,WAS
7243,NWE
7244,DET
7245,MIA
7246,MIN
7247,BAL
7248,OAK
7249,NOR
7250,PIT
7251,CLE
7252,NYJ
7253,GNB
7254,NWE
7255,KAN
7256,CHI
7257,NWE
7258,BUF
7259,NOR
7260,PIT
7261,OAK
7262,GNB
7263,HOU
7264,NOR
7265,PIT
7266,DAL
7267,PIT
7268,CHI
7269,DAL
7270,CLE
7271,SDG
7272,PIT
7273,ATL
7274,DAL
7275,DET
7276,PIT
7277,KAN
7278,STL
7279,MIN
7280,NWE
7281,OAK
7282,DAL
7283,NWE
7284,DEN
7285,BUF
7286,PHI
7287,MIA
7288,OAK
7289,2TM
7290,NYJ
7291,MIA
7292,KAN
7293,NYG
7294,DEN
7295,BAL
7296,CIN
7297,KAN
7298,BUF
7299,MIA
7300,BUF
7301,PIT
7302,SDG
7303,NYG
7304,SFO
7305,WAS
7306,ATL
7307,KAN
7308,NYG
7309,CHI
7310,CLE
7311,RAM
7312,RAM
7313,DET
7314,GNB
7315,KAN
7316,NOR
7317,BAL
7318,STL
7319,BAL
7320,DAL
7321,BAL
7322,WAS
7323,DAL
7324,2TM
7325,2TM
7326,HOU
7327,NYG
7328,DET
7329,STL
7330,GNB
7331,RAM
7332,SDG
7333,RAM
7334,SFO
7335,NOR
7336,NWE
7337,KAN
7338,GNB
7339,SDG
7340,DEN
7341,MIN
7342,SFO
7343,SFO
7344,KAN
7345,SDG
7346,NWE
7347,2TM
7348,DEN
7349,BAL
7350,DEN
7351,SFO
7352,SDG
7353,PHI
7354,NYJ
7355,DET
7356,WAS
7357,KAN
7358,WAS
7359,PHI
7360,SFO
7361,MIN
7362,MIN
7363,RAM
7364,MIA
7365,CHI
7366,BUF
7367,GNB
7368,2TM
7369,BAL
7370,DET
7371,SFO
7372,RAM
7373,HOU
7374,SDG
7375,PIT
7376,GNB
7377,NYG
7378,CHI
7379,NWE
7380,PHI
7381,SDG
7382,ATL
7383,STL
7384,GNB
7385,WAS
7386,CLE
7387,PIT
7388,BUF
7389,BAL
7390,MIN
7391,DET
7392,HOU
7393,GNB
7394,PHI
7395,DET
7396,WAS
7397,NYG
7398,SDG
7399,DAL
7400,KAN
7401,NYJ
7402,KAN
7403,MIA
7404,DAL
7405,KAN
7406,GNB
7407,DET
7408,STL
7409,GNB
7410,PIT
7411,DEN
7412,CLE
7413,WAS
7414,ATL
7415,2TM
7416,NYG
7417,STL
7418,PHI
7419,NYJ
7420,HOU
7421,HOU
7422,CIN
7423,CHI
7424,RAM
7425,DAL
7426,DAL
7427,CLE
7428,RAM
7429,WAS
7430,PIT
7431,PIT
7432,CLE
7433,CLE
7434,DEN
7435,STL
7436,NYJ
7437,2TM
7438,DAL
7439,OAK
7440,MIN
7441,SDG
7442,SFO
7443,WAS
7444,DEN
7445,ATL
7446,PIT
7447,BAL
7448,GNB
7449,NYJ
7450,PHI
7451,DAL
7452,DAL
7453,RAM
7454,DEN
7455,SFO
7456,MIA
7457,NWE
7458,ATL
7459,PIT
7460,MIN
7461,DAL
7462,HOU
7463,SDG
7464,GNB
7465,PIT
7466,DET
7467,MIN
7468,NWE
7469,BUF
7470,WAS
7471,OAK
7472,OAK
7473,KAN
7474,DEN
7475,NWE
7476,PHI
7477,CLE
7478,STL
7479,MIN
7480,DEN
7481,MIA
7482,NWE
7483,CIN
7484,CIN
7485,DEN
7486,SDG
7487,SFO
7488,BAL
7489,DAL
7490,HOU
7491,PHI
7492,MIA
7493,RAM
7494,NYG
7495,PHI
7496,STL
7497,MIA
7498,NOR
7499,CHI
7500,OAK
7501,WAS
7502,NYJ
7503,DAL
7504,BAL
7505,NYJ
7506,ATL
7507,STL
7508,CLE
7509,CIN
7510,DAL
7511,STL
7512,PIT
7513,BUF
7514,NYG
7515,GNB
7516,NYJ
7517,MIA
7518,DEN
7519,BUF
7520,DET
7521,WAS
7522,SFO
7523,HOU
7524,RAM
7525,OAK
7526,NYJ
7527,GNB
7528,NYG
7529,SDG
7530,MIN
7531,RAM
7532,RAM
7533,RAM
7534,CLE
7535,DAL
7536,HOU
7537,WAS
7538,STL
7539,MIN
7540,SDG
7541,NYJ
7542,SDG
7543,BUF
7544,DAL
7545,DAL
7546,KAN
7547,OAK
7548,WAS
7549,DET
7550,BAL
7551,RAM
7552,NYJ
7553,NYG
7554,PIT
7555,SDG
7556,MIN
7557,NOR
7558,PIT
7559,NWE
7560,SFO
7561,NOR
7562,BUF
7563,CLE
7564,DEN
7565,CIN
7566,HOU
7567,HOU
7568,NYJ
7569,SFO
7570,OAK
7571,OAK
7572,PIT
7573,NYG
7574,OAK
7575,CLE
7576,HOU
7577,DET
7578,MIA
7579,NOR
7580,MIN
7581,CLE
7582,DAL
7583,GNB
7584,BAL
7585,DET
7586,CIN
7587,DAL
7588,KAN
7589,CHI
7590,DET
7591,STL
7592,WAS
7593,RAM
7594,DAL
7595,PIT
7596,NWE
7597,DET
7598,SFO
7599,PHI
7600,SDG
7601,NYJ
7602,CIN
7603,MIA
7604,RAM
7605,PIT
7606,PIT
7607,KAN
7608,HOU
7609,SDG
7610,WAS
7611,BAL
7612,BAL
7613,CIN
7614,CIN
7615,KAN
7616,RAM
7617,WAS
7618,BUF
7619,PIT
7620,CHI
7621,MIA
7622,CHI
7623,NYG
7624,ATL
7625,STL
7626,KAN
7627,CHI
7628,NYJ
7629,SFO
7630,PHI
7631,SFO
7632,MIA
7633,SFO
7634,PHI
7635,ATL
7636,MIN
7637,CLE
7638,OAK
7639,SFO
7640,MIA
7641,MIA
7642,DEN
7643,NOR
7644,NYJ
7645,NOR
7646,NWE
7647,CLE
7648,BUF
7649,DEN
7650,OAK
7651,NWE
7652,KAN
7653,MIN
7654,NWE
7655,KAN
7656,KAN
7657,CIN
7658,NYG
7659,MIA
7660,MIA
7661,BUF
7662,HOU
7663,BUF
7664,KAN
7665,PHI
7666,WAS
7667,DAL
7668,SFO
7669,NYJ
7670,WAS
7671,SFO
7672,KAN
7673,NYJ
7674,HOU
7675,PIT
7676,MIA
7677,PIT
7678,ATL
7679,RAM
7680,NYJ
7681,ATL
7682,STL
7683,BUF
7684,BAL
7685,NOR
7686,CIN
7687,HOU
7688,GNB
7689,BUF
7690,MIN
7691,DET
7692,CLE
7693,ATL
7694,CHI
7695,PHI
7696,PIT
7697,GNB
7698,MIA
7699,SDG
7700,DAL
7701,SDG
7702,NWE
7703,PIT
7704,WAS
7705,CLE
7706,MIA
7707,CLE
7708,WAS
7709,NWE
7710,CHI
7711,2TM
7712,DAL
7713,CHI
7714,NYG
7715,CLE
7716,WAS
7717,RAM
7718,CIN
7719,CIN
7720,DET
7721,WAS
7722,ATL
7723,KAN
7724,CHI
7725,DET
7726,ATL
7727,DEN
7728,CIN
7729,NOR
7730,NWE
7731,MIN
7732,BAL
7733,MIN
7734,WAS
7735,NOR
7736,NYG
7737,ATL
7738,HOU
7739,HOU
7740,DAL
7741,PIT
7742,DET
7743,CIN
7744,NYJ
7745,BAL
7746,STL
7747,SFO
7748,HOU
7749,CHI
7750,KAN
7751,CLE
7752,DET
7753,HOU
7754,WAS
7755,MIN
7756,RAM
7757,NWE
7758,NOR
7759,NWE
7760,RAM
7761,PIT
7762,OAK
7763,GNB
7764,WAS
7765,BAL
7766,OAK
7767,GNB
7768,PIT
7769,ATL
7770,NOR
7771,SDG
7772,DEN
7773,NWE
7774,CHI
7775,WAS
7776,PIT
7777,OAK
7778,DEN
7779,STL
7780,OAK
7781,ATL
7782,GNB
7783,KAN
7784,CHI
7785,STL
7786,CHI
7787,SFO
7788,STL
7789,CHI
